signal_date,sub,n_stocks,breadth_prev,breadth_cur,breadth_pos,sub_ret_3m,bench_3m,excess_3m,sub_ret_6m,bench_6m,excess_6m,win_6m
2023-05-31,晶圓代工,11,0.18181818181818182,0.7272727272727273,0.36363636363636365,-0.03423763311850039,0.06367864935781678,-0.09791628247631717,0.11823746772962203,0.20870337313025603,-0.090465905400634,False
2023-10-31,晶圓代工,11,0.2727272727272727,0.5454545454545454,0.9090909090909091,0.05703529909898387,0.16723397504906648,-0.11019867595008262,0.13276531915267406,0.22679669755916915,-0.09403137840649509,False
2024-03-29,晶圓代工,11,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.15558160464321277,0.10365015520211282,0.05193144944109995,0.09248584182341127,0.07210288880453633,0.02038295301887494,True
2025-06-30,晶圓代工,11,0.2727272727272727,0.8181818181818182,0.45454545454545453,0.3137558922566871,0.15999166247118635,0.15376422978550075,0.3669003827880287,0.344256466383167,0.02264391640486174,True
2025-12-31,晶圓代工,11,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.24543816130135687,0.15867130847139257,0.0867668528299643,1.541101827881318,0.8752708953988616,0.6658309324824564,True
2026-04-30,晶圓代工,11,0.36363636363636365,1.0,0.6363636363636364,0.17425995538407257,-0.025220543719764156,0.19948049910383672,,,,
2021-04-29,材料與矽晶圓,7,0.0,0.7142857142857143,0.2857142857142857,0.36579552457772974,0.09683013704618186,0.26896538753154786,0.49620445023357856,0.08764267760271859,0.40856177263085997,True
2021-10-29,材料與矽晶圓,7,0.2857142857142857,0.8571428571428571,0.5714285714285714,-0.08028608425314195,0.02243597607475521,-0.10272206032789716,-0.19083177932043366,-0.08835751477022581,-0.10247426455020785,False
2022-08-31,材料與矽晶圓,8,0.25,0.75,0.5,-0.20304410275692872,-0.04932248600130334,-0.15372161675562537,-0.14288980998598982,0.04402542324458557,-0.1869152332305754,False
2022-11-30,材料與矽晶圓,8,0.0,0.625,0.25,0.07965949071868746,0.09815637930365304,-0.01849688858496558,0.19596089753870727,0.23944096600873363,-0.04348006847002636,False
2023-01-31,材料與矽晶圓,8,0.125,0.625,0.375,0.15738044027195408,0.13103701746979934,0.026343422802154737,0.15639325667385273,0.33926033110615067,-0.18286707443229794,False
2023-05-31,材料與矽晶圓,8,0.375,0.75,0.25,-0.041273734774618806,0.06367864935781678,-0.10495238413243559,0.03261739025355888,0.20870337313025603,-0.17608598287669713,False
2023-09-28,材料與矽晶圓,8,0.375,0.75,0.375,0.1116126183517445,0.13304911709597525,-0.021436498744230745,0.19338793390722248,0.2019324887966076,-0.00854455488938513,False
2023-11-30,材料與矽晶圓,8,0.375,0.75,0.25,0.12293228296811674,0.09988292462664057,0.023049358341476173,0.25073543609148613,0.11651976504117886,0.13421567105030727,True
2024-03-29,材料與矽晶圓,8,0.375,0.5,0.5,0.20118822016060503,0.10365015520211282,0.09753806495849221,0.20871348462507466,0.07210288880453633,0.13661059582053833,True
2024-08-30,材料與矽晶圓,8,0.25,0.625,0.75,-0.13811969181211103,-0.033382197336923915,-0.10473749447518713,-0.16347338829183236,0.0021308136179590364,-0.1656042019097914,False
2025-02-27,材料與矽晶圓,8,0.125,0.5,0.5,-0.124669705209459,-0.13352334170271982,0.00885363649326082,0.03803858036967357,-0.0008715423898914525,0.03891012275956503,True
2025-06-30,材料與矽晶圓,8,0.375,0.625,0.25,0.24312475573355374,0.15999166247118635,0.0831330932623674,0.3575849227214838,0.344256466383167,0.013328456338316808,True
2026-04-30,材料與矽晶圓,8,0.375,1.0,0.375,-0.003116366221041139,-0.025220543719764156,0.022104177498723017,,,,
2026-09-04,材料與矽晶圓,8,0.375,0.5,0.625,,,,,,,
2021-06-30,濾波器、振盪器,3,0.0,0.6666666666666666,0.3333333333333333,-0.22235041220548465,0.02280419725772347,-0.24515460946320813,-0.07709255680270173,0.254094871165093,-0.3311874279677947,False
2021-11-30,濾波器、振盪器,3,0.3333333333333333,1.0,0.6666666666666666,-0.0968740755510122,-0.056216065626382955,-0.04065800992462924,-0.20403673712421866,-0.10860287133411607,-0.09543386579010259,False
2022-11-30,濾波器、振盪器,3,0.3333333333333333,1.0,0.6666666666666666,0.1413615772706173,0.09815637930365304,0.04320519796696426,0.1344242013368683,0.23944096600873363,-0.10501676467186533,False
2023-05-31,濾波器、振盪器,3,0.0,0.6666666666666666,0.3333333333333333,-0.0469428949754217,0.06367864935781678,-0.11062154433323848,0.3333112892956443,0.20870337313025603,0.12460791616538827,True
2023-08-31,濾波器、振盪器,3,0.0,1.0,1.0,0.39884976573475983,0.14933407085969397,0.24951569487506586,0.2736965445603589,0.2618428270931121,0.011853717467246838,True
2024-03-29,濾波器、振盪器,3,0.3333333333333333,1.0,1.0,0.12507892186079225,0.10365015520211282,0.021428766658679432,-0.0005948381756078295,0.07210288880453633,-0.07269772698014416,False
2025-01-22,濾波器、振盪器,3,0.0,0.6666666666666666,0.6666666666666666,-0.150564884471544,-0.16068189441390837,0.010117009942364363,-0.08167825657252566,-0.07363755632546243,-0.008040700247063229,False
2025-06-30,濾波器、振盪器,3,0.3333333333333333,1.0,0.0,-0.10440076826729565,0.15999166247118635,-0.264392430738482,0.024606297507294816,0.344256466383167,-0.31965016887587216,False
2025-09-30,濾波器、振盪器,3,0.3333333333333333,0.6666666666666666,1.0,0.1935762586088227,0.13521405198882427,0.058362206619998414,0.20821616571567617,0.3374023096826332,-0.12918614396695702,False
2026-05-29,濾波器、振盪器,3,0.3333333333333333,1.0,1.0,-0.28780475525730276,-0.08419602793217908,-0.2036087273251237,,,,
2021-04-29,矽智財與ASIC,6,0.0,0.6666666666666666,0.5,0.15631587577507,0.09683013704618186,0.05948573872888814,0.7643194505682459,0.08764267760271859,0.6766767729655273,True
2021-06-30,矽智財與ASIC,6,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3014281875570672,0.02280419725772347,0.2786239902993437,0.948695124872695,0.254094871165093,0.694600253707602,True
2022-03-31,矽智財與ASIC,7,0.2857142857142857,0.5714285714285714,0.42857142857142855,-0.25051224243985376,-0.21487258885081253,-0.035639653589041226,-0.1549981058993993,-0.2773753800656582,0.1223772741662589,True
2022-05-31,矽智財與ASIC,7,0.0,0.5714285714285714,0.7142857142857143,-0.06168649918855319,-0.10858986335508239,0.046903364166529196,0.09157577849278052,-0.14755267403718986,0.2391284525299704,True
2022-08-31,矽智財與ASIC,7,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14919208598224035,-0.04932248600130334,0.1985145719835437,0.6051824889088782,0.04402542324458557,0.5611570656642926,True
2022-11-30,矽智財與ASIC,7,0.0,1.0,1.0,0.37113872112289237,0.09815637930365304,0.2729823418192393,0.6494396382353648,0.23944096600873363,0.4099986722266311,True
2024-06-28,矽智財與ASIC,7,0.2857142857142857,0.5714285714285714,0.42857142857142855,-0.18132774126243295,-0.036870406278160864,-0.1444573349842721,-0.05719821151589889,-0.03771794838799495,-0.019480263127903942,False
2024-11-29,矽智財與ASIC,7,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.143728492402589,0.029021523449220956,0.11470696895336804,-0.06810532366194244,-0.10884375767397408,0.040738434012031643,True
2025-12-31,矽智財與ASIC,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.010462902653415176,0.15867130847139257,-0.1482084058179774,0.44574215713842424,0.8752708953988616,-0.42952873826043736,False
2026-04-30,矽智財與ASIC,7,0.2857142857142857,1.0,0.7142857142857143,-0.22152782816504285,-0.025220543719764156,-0.1963072844452787,,,,
2021-04-29,記憶體,4,0.0,0.75,0.5,0.07398080060115425,0.09683013704618186,-0.02284933644502761,0.18945333517846916,0.08764267760271859,0.10181065757575057,True
2021-10-29,記憶體,4,0.25,0.75,0.25,-0.02500481194824611,0.02243597607475521,-0.04744078802300132,-0.12011027897836263,-0.08835751477022581,-0.031752764208136816,False
2022-02-25,記憶體,4,0.0,0.5,0.75,0.003864501143579724,-0.05373047641760951,0.05759497756118923,-0.2284764138289699,-0.15034961437804284,-0.07812679945092707,False
2022-05-31,記憶體,4,0.0,0.5,0.75,-0.2334638455003233,-0.10858986335508239,-0.12487398214524092,-0.26863311803187356,-0.14755267403718986,-0.1210804439946837,False
2022-11-30,記憶體,4,0.25,1.0,0.0,0.016116191358912596,0.09815637930365304,-0.08204018794474044,0.07286344340839829,0.23944096600873363,-0.16657752260033534,False
2023-01-31,記憶體,4,0.0,1.0,0.75,0.013001588327602481,0.13103701746979934,-0.11803542914219686,0.0773650446316026,0.33926033110615067,-0.2618952864745481,False
2023-11-30,記憶體,4,0.0,1.0,0.25,-0.10264136920196423,0.09988292462664057,-0.20252429382860482,-0.15452400869615454,0.11651976504117886,-0.2710437737373334,False
2024-06-28,記憶體,4,0.0,0.75,0.5,-0.18878564385527538,-0.036870406278160864,-0.1519152375771145,-0.3972913492086373,-0.03771794838799495,-0.3595734008206423,False
2025-02-27,記憶體,4,0.25,1.0,0.75,-0.08553631226391026,-0.13352334170271982,0.04798702943880956,0.011723358928927924,-0.0008715423898914525,0.012594901318819376,True
2025-05-29,記憶體,4,0.0,0.5,0.75,0.12359373986845679,0.15988601105693484,-0.036292271188478054,1.525921956810261,0.2910138786300664,1.2349080781801947,True
2025-08-29,記憶體,4,0.25,0.75,0.5,1.3172781367000508,0.11044548157820604,1.2068326551218447,3.6117690876148476,0.5049196447902767,3.1068494428245708,True
2026-05-29,記憶體,4,0.25,1.0,1.0,0.06069792005493388,-0.08419602793217908,0.14489394798711297,,,,
2026-08-31,記憶體,4,0.0,0.75,1.0,,,,,,,
2021-06-30,設備,22,0.19047619047619047,0.5,0.3333333333333333,-0.05447205776976523,0.02280419725772347,-0.0772762550274887,0.12084677944492948,0.254094871165093,-0.1332480917201635,False
2021-10-29,設備,23,0.30434782608695654,0.6521739130434783,0.17391304347826086,0.037593308059486526,0.02243597607475521,0.015157331984731317,-0.08128851856831142,-0.08835751477022581,0.007068996201914396,True
2022-05-31,設備,23,0.043478260869565216,0.5652173913043478,0.4782608695652174,-0.03179617457597755,-0.10858986335508239,0.07679368877910484,-0.05485191314651774,-0.14755267403718986,0.09270076089067211,True
2022-08-31,設備,23,0.34782608695652173,0.9130434782608695,0.6956521739130435,-0.026255174021995707,-0.04932248600130334,0.02306731197930763,0.0366133946605153,0.04402542324458557,-0.0074120285840702654,False
2022-11-30,設備,24,0.041666666666666664,0.8333333333333334,0.4166666666666667,0.0825730320693517,0.09815637930365304,-0.01558334723430134,0.2583876474552509,0.23944096600873363,0.01894668144651726,True
2023-11-30,設備,27,0.14814814814814814,0.7407407407407407,0.3333333333333333,0.2285396057943541,0.09988292462664057,0.1286566811677135,0.2877636317328919,0.11651976504117886,0.17124386669171301,True
2025-12-31,設備,36,0.3055555555555556,0.8333333333333334,0.5555555555555556,0.36968781337608764,0.15867130847139257,0.21101650490469506,0.8600395480848158,0.8752708953988616,-0.015231347314045851,False
2021-04-29,通路,2,0.0,1.0,0.0,-0.0005058585478330824,0.09683013704618186,-0.09733599559401494,0.1902439885181874,0.08764267760271859,0.10260131091546883,True
2021-10-29,通路,2,0.0,0.5,0.5,-0.15690900981266726,0.02243597607475521,-0.17934498588742245,-0.17115967885816236,-0.08835751477022581,-0.08280216408793654,False
2022-02-25,通路,2,0.0,0.5,0.5,-0.07637362637362632,-0.05373047641760951,-0.022643149956016816,-0.29954489954489955,-0.15034961437804284,-0.1491952851668567,False
2022-05-31,通路,2,0.0,0.5,0.0,-0.24314043662430757,-0.10858986335508239,-0.13455057326922518,-0.2564470511567286,-0.14755267403718986,-0.10889437711953875,False
2022-11-30,通路,2,0.0,1.0,0.0,0.10756922507754929,0.09815637930365304,0.009412845773896256,0.15362915848487446,0.23944096600873363,-0.08581180752385917,False
2023-11-30,通路,2,0.0,1.0,0.0,-0.057226618705035925,0.09988292462664057,-0.15710954333167648,0.00579136690647486,0.11651976504117886,-0.110728398134704,False
2024-01-31,通路,2,0.0,0.5,0.5,-0.015379600545249839,0.050973154875229555,-0.06635275542047939,-0.0015261067978426524,0.11376697336796,-0.11529308016580266,False
2024-12-31,通路,2,0.0,0.5,0.0,-0.09021957028903516,-0.12156162554807423,0.031342055259039076,-0.15500537837195982,-0.09570663056336157,-0.05929874780859826,False
2025-04-30,通路,2,0.0,0.5,1.0,0.05802732434674024,0.11861412661508447,-0.06058680226834423,0.8850700425632754,0.3817017583477185,0.5033682842155569,True
2025-07-31,通路,2,0.0,0.5,1.0,0.7510841711019122,0.21896539357731318,0.532118777524599,1.1259938235100861,0.5179804722436444,0.6080133512664417,True
2026-08-31,通路,2,0.0,1.0,1.0,,,,,,,
2021-04-29,電容器,4,0.0,0.75,0.75,-0.06070907015278798,0.09683013704618186,-0.15753920719896986,-0.18206734763976504,0.08764267760271859,-0.2697100252424836,False
2021-06-30,電容器,4,0.0,0.75,0.75,-0.10357172803725082,0.02280419725772347,-0.1263759252949743,-0.055075604024370645,0.254094871165093,-0.3091704751894636,False
2021-11-30,電容器,4,0.0,0.75,0.5,-0.044838759844164494,-0.056216065626382955,0.011377305782218461,-0.13536191323852043,-0.10860287133411607,-0.026759041904404354,False
2022-08-31,電容器,4,0.0,0.75,0.0,-0.045218099221019686,-0.04932248600130334,0.004104386780283652,0.08643906343514102,0.04402542324458557,0.04241364019055545,True
2022-11-30,電容器,4,0.25,1.0,0.0,0.14062421113734003,0.09815637930365304,0.04246783183368699,0.29507077296536605,0.23944096600873363,0.055629806956632416,True
2023-11-30,電容器,4,0.0,0.75,0.75,-0.0033195348014473935,0.09988292462664057,-0.10320245942808796,0.15978941336154753,0.11651976504117886,0.04326964832036867,True
2024-11-29,電容器,4,0.25,0.5,0.5,0.014026011250923037,0.029021523449220956,-0.014995512198297919,-0.14243219957509295,-0.10884375767397408,-0.03358844190111887,False
2025-02-27,電容器,4,0.25,0.5,0.5,-0.15495387886048514,-0.13352334170271982,-0.021430537157765328,0.0312351618185005,-0.0008715423898914525,0.032106704208391956,True
2025-06-30,電容器,4,0.0,0.75,0.25,0.4094759010993901,0.15999166247118635,0.24948423862820374,0.5736737742370248,0.344256466383167,0.22941730785385783,True
2026-04-30,電容器,4,0.25,0.5,0.5,0.7116063660421975,-0.025220543719764156,0.7368269097619616,,,,
2021-04-29,電感器,2,0.0,1.0,1.0,0.15140884501412727,0.09683013704618186,0.05457870796794541,0.02472693129350151,0.08764267760271859,-0.06291574630921708,False
2021-10-29,電感器,2,0.0,1.0,1.0,0.29923397858180467,0.02243597607475521,0.27679800250704945,0.22915188676058235,-0.08835751477022581,0.31750940153080814,True
2022-05-31,電感器,2,0.0,0.5,0.5,-0.14084457312336696,-0.10858986335508239,-0.03225470976828457,-0.17064865161750975,-0.14755267403718986,-0.023095977580319893,False
2022-07-29,電感器,2,0.0,0.5,0.5,-0.1685916514041514,-0.1406876095902587,-0.027904041813892694,-0.02912278693528686,0.02928705754890003,-0.05840984448418689,False
2022-11-30,電感器,2,0.0,1.0,0.0,0.1328557025449879,0.09815637930365304,0.03469932324133487,0.2899675711536026,0.23944096600873363,0.05052660514486898,True
2023-01-31,電感器,2,0.0,0.5,0.5,0.3332956878850102,0.13103701746979934,0.20225867041521084,0.09073511293634495,0.33926033110615067,-0.24852521816980572,False
2023-11-30,電感器,2,0.0,0.5,0.5,-0.040605628860937104,0.09988292462664057,-0.14048855348757766,-0.09485102054559053,0.11651976504117886,-0.2113707855867694,False
2024-02-29,電感器,2,0.0,1.0,0.5,-0.056342530541818814,0.014022943327708731,-0.07036547386952755,-0.09460646115450394,0.05616534232011158,-0.15077180347461552,False
2024-05-31,電感器,2,0.0,1.0,1.0,-0.0399431577308082,0.029298345835214262,-0.06924150356602246,-0.03382850419179295,-0.001689367938923073,-0.032139136252869877,False
2024-09-30,電感器,2,0.0,0.5,1.0,-0.0950572344322344,-0.008141577554606516,-0.0869156568776279,-0.2554258241758242,-0.13545776781757524,-0.11996805635824898,False
2025-07-31,電感器,2,0.0,0.5,1.0,0.27439241160881644,0.21896539357731318,0.05542701803150327,0.6779377545084351,0.5179804722436444,0.15995728226479067,True
2026-05-29,電感器,2,0.0,1.0,1.0,-0.1904545454545455,-0.08419602793217908,-0.10625851752236641,,,,
2021-06-30,電阻器,1,0.0,1.0,1.0,-0.16582914572864327,0.02280419725772347,-0.18863334298636675,-0.20854271356783916,0.254094871165093,-0.46263758473293215,False
2022-03-31,電阻器,1,0.0,1.0,1.0,-0.16442953020134232,-0.21487258885081253,0.05044305864947021,-0.21812080536912748,-0.2773753800656582,0.059254574696530726,True
2022-05-31,電阻器,1,0.0,1.0,1.0,0.0034965034965035446,-0.10858986335508239,0.11208636685158593,-0.16083916083916083,-0.14755267403718986,-0.013286486801970976,False
2022-07-29,電阻器,1,0.0,1.0,1.0,-0.1577060931899642,-0.1406876095902587,-0.01701848359970551,0.07168458781362008,0.02928705754890003,0.042397530264720054,True
2022-12-30,電阻器,1,0.0,1.0,1.0,0.2338709677419355,0.24984478607493557,-0.015973818333000073,0.3306451612903225,0.3532925842450703,-0.02264742295474781,False
2023-05-31,電阻器,1,0.0,1.0,0.0,-0.00649350649350644,0.06367864935781678,-0.07017215585132322,-0.0032467532467532756,0.20870337313025603,-0.2119501263770093,False
2023-11-30,電阻器,1,0.0,1.0,0.0,0.10749185667752448,0.09988292462664057,0.007608932050883907,0.10423452768729646,0.11651976504117886,-0.0122852373538824,False
2024-05-31,電阻器,1,0.0,1.0,1.0,0.014749262536873253,0.029298345835214262,-0.014549083298341009,-0.08849557522123896,-0.001689367938923073,-0.08680620728231589,False
2024-09-30,電阻器,1,0.0,1.0,1.0,-0.1293103448275862,-0.008141577554606516,-0.12116876727297968,-0.16091954022988508,-0.13545776781757524,-0.025461772412309847,False
2025-01-22,電阻器,1,0.0,1.0,1.0,-0.22256097560975607,-0.16068189441390837,-0.0618790811958477,-0.1737804878048781,-0.07363755632546243,-0.10014293147941566,False
2025-06-30,電阻器,1,0.0,1.0,0.0,0.290566037735849,0.15999166247118635,0.13057437526466265,0.3169811320754716,0.344256466383167,-0.027275334307695354,False
2026-02-26,電阻器,1,0.0,1.0,1.0,0.5408970976253298,0.5371536679429469,0.0037434296823828372,0.32981530343007925,0.39129443714752343,-0.06147913371744418,False
2026-04-30,電阻器,1,0.0,1.0,0.0,0.25574712643678166,-0.025220543719764156,0.28096767015654583,,,,
